high_booking_rate,accommodates,availability_30,availability_365,availability_60,availability_90,bathrooms,bedrooms,beds,cancellation_policy,cleaning_fee,extra_people,guests_included,host_identity_verified,host_is_superhost,host_listings_count,host_response_rate,host_response_time,instant_bookable,is_location_exact,maximum_nights,minimum_nights,Community_areas,price,property_type,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,room_type,security_deposit,square_feet,weekly_price,amenities_.Air.conditioning.,amenities_.Bed.linens.,amenities_.Carbon.monoxide.detector.,amenities_.Coffee.maker.,amenities_.Cooking.basics.,amenities_.Dishes.and.silverware.,amenities_.Extra.pillows.and.blankets.,amenities_.Fire.extinguisher.,amenities_.First.aid.kit.,amenities_.Free.street.parking.,amenities_.Hair.dryer.,amenities_.Hot.water.,amenities_.Laptop.friendly.workspace.,amenities_.Lock.on.bedroom.door.,amenities_.Long.term.stays.allowed.,amenities_.Private.entrance.,amenities_.Self.check.in.,amenities_.Smoke.detector.,amenities_Dishwasher,amenities_Dryer,amenities_Essentials,amenities_Hangers,amenities_Heating,amenities_Iron,amenities_Kitchen,amenities_Microwave,amenities_Oven,amenities_Refrigerator,amenities_Shampoo,amenities_Stove,amenities_TV,amenities_Washer,is_next_to_Lake,is_high_crime_area,is_major_section
1,2,5,23,15,23,1,0,1,flexible,0,0,1,0,0,73,100,within an hour,TRUE,TRUE,14,1,WestSide,10,Apartment,9,10,9,10,10,89,9,Private room,0,1100,550,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
1,3,5,16,16,16,1,1,1,strict_14_with_grace_period,25,5,1,1,0,1,100,within an hour,TRUE,FALSE,30,1,FarNorthSide,46,Apartment,10,10,9,10,10,93,10,Private room,0,1100,550,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,3,13,197,24,43,1,1,2,strict_14_with_grace_period,60,5,2,0,1,1,100,within an hour,TRUE,TRUE,28,1,FarNorthSide,77,Apartment,10,10,9,10,10,95,10,Entire home/apt,150,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
0,5,30,365,60,90,1,1,2,flexible,0,25,2,0,0,1,0,a few days or more,TRUE,TRUE,1125,90,FarNorthSide,120,Apartment,10,10,10,10,10,95,9,Entire home/apt,120,1100,550,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0
1,2,24,355,50,80,1.5,1,1,strict_14_with_grace_period,55,0,2,1,0,1,100,within an hour,FALSE,FALSE,1125,2,FarNorthSide,4137,House,10,10,9,10,10,96,10,Private room,100,1100,375,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
0,6,16,224,23,40,1,2,2,strict_14_with_grace_period,150,0,1,1,1,5,90,within an hour,TRUE,TRUE,120,3,NorthSide,299,Apartment,10,10,10,10,10,100,10,Entire home/apt,500,1100,550,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
0,7,23,149,40,64,1,3,4,moderate,50,0,1,0,0,0,100,within an hour,TRUE,TRUE,1125,2,FarNorthSide,175,Apartment,10,10,10,10,10,98,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1,10,17,327,32,62,3.5,4,5,moderate,129,25,8,0,1,1,100,within an hour,FALSE,TRUE,1125,2,Central,299,Other,10,10,10,10,10,99,10,Entire home/apt,800,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,2,9,245,29,54,1,0,1,strict_14_with_grace_period,98,5,2,0,0,878,99,within an hour,TRUE,TRUE,1124,2,Central,95,Apartment,10,10,9,10,10,92,9,Entire home/apt,400,1100,550,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,6,8,88,8,8,1,2,2,flexible,50,50,4,0,0,1,91,within an hour,FALSE,TRUE,1125,1,WestSide,130,Other,10,10,9,10,10,93,9,Entire home/apt,200,1100,550,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1
0,2,7,342,37,67,1,1,0,flexible,10,0,1,1,1,0,100,within an hour,FALSE,TRUE,1125,1,NorthWestSide,45,Condominium,10,10,9,10,10,97,10,Private room,100,1100,550,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,3,21,81,51,81,2,1,1,strict_14_with_grace_period,7,15,2,0,0,5,99,within an hour,TRUE,TRUE,13,1,WestSide,39,Apartment,9,9,8,9,7,86,9,Private room,0,1100,550,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1
1,2,0,0,0,0,1,1,1,strict_14_with_grace_period,35,10,1,1,0,3,100,within an hour,FALSE,TRUE,1125,1,Central,94,Other,9,10,9,10,10,93,9,Private room,1000,1100,900,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,6,29,179,59,89,2,3,3,flexible,55,0,1,0,0,1,100,within an hour,TRUE,TRUE,1125,32,NorthSide,299,Apartment,10,10,10,10,10,97,10,Entire home/apt,100,1100,550,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
0,1,27,87,57,87,1,1,1,flexible,55,0,1,0,0,2,100,within an hour,TRUE,TRUE,100,1,WestSide,28,Apartment,10,10,10,10,10,97,10,Private room,100,1100,550,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1
1,8,0,293,0,18,1,1,1,moderate,25,15,2,1,0,0,100,N/A,FALSE,TRUE,1125,2,NorthWestSide,95,House,10,10,10,10,10,100,10,Private room,0,1100,750,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0
0,1,29,179,59,89,1,1,1,flexible,55,0,1,0,0,0,100,N/A,TRUE,TRUE,3,1,WestSide,80,Condominium,10,10,10,10,10,97,10,Private room,100,1100,550,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1
1,2,16,159,43,72,1.5,1,2,moderate,55,20,1,1,1,2,100,within an hour,TRUE,TRUE,6,1,NorthSide,46,Other,10,10,10,10,10,99,10,Private room,100,1100,550,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
0,4,19,69,28,58,2,2,2,strict_14_with_grace_period,40,40,2,0,0,2,100,within a few hours,FALSE,FALSE,1125,2,WestSide,150,Other,10,10,10,10,10,100,10,Private room,0,1100,550,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1
0,6,26,361,56,86,2,2,2,strict_14_with_grace_period,67,0,1,0,1,22,100,within an hour,TRUE,FALSE,28,1,Central,306,Condominium,10,10,10,10,10,96,10,Entire home/apt,100,1100,550,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,4,7,295,25,52,1,2,2,strict_14_with_grace_period,75,0,4,0,1,2,100,within an hour,FALSE,TRUE,1125,2,WestSide,102,Apartment,10,10,10,10,10,99,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,6,30,90,60,90,2,2,2,moderate,100,0,1,1,1,15,90,within an hour,FALSE,TRUE,1125,30,Central,249,Other,10,10,10,10,10,100,10,Entire home/apt,100,1100,2100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1
0,3,29,69,59,69,1,1,1,moderate,30,0,1,1,0,1,100,within an hour,FALSE,TRUE,1125,2,Central,140,Apartment,10,10,10,10,10,100,10,Entire home/apt,350,1100,550,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
1,2,18,70,40,70,1.5,1,1,moderate,8,6,1,0,0,2,100,within an hour,TRUE,TRUE,90,1,SouthSide,30,Other,10,10,9,10,10,93,10,Private room,100,1100,550,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
1,2,19,72,42,72,1,1,1,strict_14_with_grace_period,45,25,2,1,0,1,100,within an hour,TRUE,FALSE,365,1,NorthSide,49,Apartment,9,10,8,10,10,91,9,Private room,250,1100,550,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
0,6,13,152,36,62,1,2,4,strict_14_with_grace_period,80,10,4,0,1,0,100,within an hour,FALSE,TRUE,30,1,FarNorthSide,122,Apartment,10,10,10,10,10,98,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
0,6,26,305,56,86,2,2,4,strict_14_with_grace_period,121,0,1,0,1,100,100,within an hour,TRUE,TRUE,1125,3,Central,349,Apartment,10,10,9,10,10,97,9,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,2,24,84,54,84,1,1,4,strict_14_with_grace_period,15,0,1,1,0,2,100,within an hour,TRUE,TRUE,1125,1,NorthSide,75,House,10,10,9,10,10,92,10,Private room,0,1100,550,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1
1,10,24,78,48,78,1,1,1,strict_14_with_grace_period,45,20,2,1,0,1,100,within an hour,TRUE,TRUE,1125,2,WestSide,85,Apartment,9,9,8,10,9,90,9,Entire home/apt,100,1100,550,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
1,3,11,343,38,68,1,1,2,strict_14_with_grace_period,10,150,3,0,0,2,87,within a few hours,TRUE,FALSE,1125,1,FarNorthSide,75,Apartment,10,10,10,10,10,96,10,Private room,100,1100,550,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
0,10,22,256,49,79,4.5,4,5,flexible,165,0,1,0,0,1,100,within an hour,FALSE,TRUE,30,3,SouthSide,333,House,10,10,9,10,10,100,10,Entire home/apt,0,1100,550,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,3,28,178,58,88,2,1,2,strict_14_with_grace_period,20,10,2,1,1,16,100,within an hour,FALSE,TRUE,1125,1,FarNorthSide,50,Apartment,10,10,9,10,9,94,9,Private room,100,1100,550,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
0,3,12,25,25,25,1,1,1,moderate,30,10,1,1,1,4,100,within an hour,FALSE,TRUE,20,2,WestSide,90,House,10,10,10,10,10,96,10,Entire home/apt,125,1100,550,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,6,21,120,51,81,2,2,2,moderate,100,20,4,0,0,1,100,within an hour,FALSE,FALSE,31,2,FarNorthSide,199,Apartment,10,10,10,10,10,100,10,Entire home/apt,250,1100,550,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,3,28,178,58,88,2,1,2,strict_14_with_grace_period,20,10,2,1,1,16,100,within an hour,FALSE,TRUE,1125,1,FarNorthSide,30,Apartment,9,9,9,10,9,88,8,Private room,100,1100,550,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,4,17,72,42,72,1,0,1,moderate,49,25,2,1,1,1,100,within an hour,FALSE,TRUE,14,2,NorthSide,109,Condominium,10,10,10,10,10,99,10,Entire home/apt,250,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,4,30,270,60,90,1,1,1,flexible,100,20,4,1,1,5,100,within an hour,FALSE,TRUE,1125,28,NorthSide,90,Apartment,10,10,10,10,10,98,9,Entire home/apt,350,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
1,1,17,167,47,77,2,1,1,strict_14_with_grace_period,10,0,1,1,1,16,100,within an hour,FALSE,TRUE,1125,1,FarNorthSide,25,Apartment,10,9,9,10,9,92,9,Shared room,100,1100,550,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
0,4,26,176,56,86,1,2,2,strict_14_with_grace_period,50,15,2,0,1,1,100,within an hour,TRUE,TRUE,30,3,WestSide,105,Other,10,10,10,10,10,98,10,Entire home/apt,500,1100,550,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,7,10,153,36,66,1,3,2,flexible,115,25,6,0,1,6,100,within an hour,TRUE,FALSE,2,1,WestSide,180,Apartment,9,10,10,8,10,100,10,Entire home/apt,280,1100,550,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,1,11,148,28,58,1,1,1,moderate,10,0,1,0,1,1,80,within a day,FALSE,TRUE,5,1,NorthSide,40,Apartment,10,10,9,10,10,97,10,Private room,0,1100,550,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0,4,19,74,44,74,1,2,2,moderate,75,0,4,1,0,0,100,within a few hours,FALSE,FALSE,20,2,NorthSide,100,Apartment,10,10,10,10,10,97,10,Entire home/apt,500,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,2,0,0,0,0,1,1,1,flexible,50,0,1,1,0,1,100,N/A,FALSE,TRUE,4,2,NorthSide,250,Condominium,10,10,10,10,10,100,10,Private room,0,1100,550,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,4,0,51,0,0,1,1,1,moderate,40,0,2,1,1,1,100,within an hour,FALSE,TRUE,10,2,NorthSide,109,Apartment,10,10,10,10,10,99,10,Entire home/apt,100,1100,550,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,2,3,265,21,32,1,1,1,strict_14_with_grace_period,0,50,2,1,0,1,100,within a day,FALSE,TRUE,1124,4,NorthSide,75,House,10,10,10,10,10,96,9,Entire home/apt,0,1100,600,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
0,8,30,270,60,90,2,3,3,strict_14_with_grace_period,95,25,6,0,0,0,100,within an hour,FALSE,TRUE,1125,2,SouthSide,179,Condominium,10,10,10,10,10,100,10,Entire home/apt,400,1100,550,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
0,2,29,176,56,86,1,1,1,moderate,20,0,1,1,1,1,100,within an hour,TRUE,TRUE,7,1,Central,75,Apartment,10,10,9,10,10,96,10,Private room,0,1100,550,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1
1,2,15,16,16,16,1,1,1,moderate,0,0,1,1,1,1,100,within an hour,TRUE,FALSE,28,1,WestSide,60,Apartment,10,10,10,10,10,98,10,Private room,0,1100,550,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,2,29,179,59,89,1,1,1,moderate,15,10,1,0,0,2,100,within an hour,TRUE,TRUE,7,1,WestSide,60,Apartment,10,10,10,10,10,100,10,Private room,0,1100,550,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
0,6,21,81,51,81,1,2,4,strict_14_with_grace_period,50,0,1,0,0,0,100,within an hour,TRUE,TRUE,7,2,FarSouthEastSide,92,House,9,9,9,10,7,87,10,Entire home/apt,100,1100,550,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
0,4,0,0,0,0,2,2,2,flexible,59,0,1,1,1,2,100,within an hour,TRUE,TRUE,1125,2,FarNorthSide,150,House,10,10,10,10,10,95,10,Entire home/apt,0,1100,550,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0
0,2,30,365,60,90,1,1,1,strict_14_with_grace_period,25,20,1,1,0,16,100,within an hour,FALSE,TRUE,90,2,NorthWestSide,50,Apartment,9,10,10,10,9,94,10,Private room,350,1100,400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
0,6,19,299,40,56,1,2,3,strict_14_with_grace_period,100,0,1,1,0,1820,100,within an hour,TRUE,TRUE,1125,2,Central,999,Apartment,10,10,10,10,10,97,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,4,7,64,31,54,1,1,1,moderate,50,5,1,1,1,1,100,within an hour,FALSE,TRUE,21,3,NorthSide,118,Apartment,10,10,10,10,10,99,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,3,27,87,57,87,1,2,3,moderate,15,25,3,0,0,0,100,N/A,TRUE,TRUE,28,1,WestSide,69,Apartment,10,10,10,10,10,97,10,Entire home/apt,1500,1100,550,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
1,4,0,0,0,0,1,2,2,strict_14_with_grace_period,75,0,1,1,0,1,100,within an hour,FALSE,TRUE,1125,2,WestSide,101,Apartment,10,10,10,10,9,98,10,Entire home/apt,200,1100,550,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
1,4,22,357,52,82,1,1,4,strict_14_with_grace_period,10,20,1,1,0,1,100,within an hour,FALSE,TRUE,7,1,NorthWestSide,39,Other,10,10,9,10,10,95,10,Entire home/apt,0,1100,550,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0
0,6,20,355,50,80,1.5,2,4,strict_14_with_grace_period,75,0,1,0,1,408,100,within an hour,TRUE,TRUE,1125,2,Central,400,Apartment,10,10,10,10,10,100,10,Entire home/apt,250,1100,550,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,2,0,264,23,23,1,1,2,flexible,15,0,1,1,1,1,100,within a few hours,FALSE,TRUE,1125,1,SouthSide,77,Apartment,10,10,10,10,10,99,10,Private room,100,1100,550,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1
1,2,30,90,60,90,1,1,1,strict_14_with_grace_period,20,20,1,1,0,4,100,within an hour,TRUE,TRUE,60,1,SouthSide,55,Other,10,10,10,10,9,91,9,Private room,0,1100,500,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1
0,7,30,132,60,90,2,2,4,moderate,80,20,3,0,1,33,100,within an hour,TRUE,TRUE,1125,1,NorthSide,199,Apartment,10,10,10,10,10,100,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,6,12,79,38,68,1,2,3,moderate,40,0,1,0,1,6,100,within an hour,FALSE,FALSE,1125,1,NorthSide,135,Apartment,10,10,10,10,9,95,9,Entire home/apt,100,1100,550,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,16,4,4,4,4,2,5,10,strict_14_with_grace_period,79,0,1,0,1,491,100,within an hour,FALSE,TRUE,1125,2,SouthSide,350,House,10,10,10,10,9,97,9,Entire home/apt,400,1100,550,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,4,5,12,12,12,1,1,2,strict_14_with_grace_period,30,20,2,1,1,14,100,within an hour,FALSE,TRUE,1125,2,Central,80,Other,10,10,10,10,10,97,10,Entire home/apt,200,1100,550,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,1,21,65,35,65,1,1,1,flexible,50,20,1,1,1,1,100,within an hour,TRUE,TRUE,1125,2,NorthWestSide,75,Apartment,10,10,10,10,10,97,10,Entire home/apt,0,1100,550,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
0,4,0,4,3,4,1,1,1,moderate,40,0,1,1,1,2,100,within an hour,TRUE,TRUE,1125,1,NorthSide,95,Other,10,10,10,10,10,98,10,Entire home/apt,0,1100,550,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1
1,11,18,62,41,62,1,3,4,strict_14_with_grace_period,70,18,2,0,1,1,100,within an hour,FALSE,TRUE,30,1,WestSide,78,Apartment,10,10,10,10,10,97,9,Entire home/apt,200,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,6,18,154,34,64,1,2,3,strict_14_with_grace_period,115,25,3,0,1,6,100,within an hour,TRUE,FALSE,28,1,NorthSide,99,Apartment,10,10,10,10,10,96,9,Entire home/apt,200,1100,550,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1
0,3,22,82,52,82,1,1,1,moderate,50,0,2,0,1,1,100,within an hour,TRUE,TRUE,1125,3,NorthSide,105,Other,10,10,10,10,10,100,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
0,1,29,364,59,89,1,1,1,strict_14_with_grace_period,25,15,1,0,0,1,89,within a few hours,FALSE,TRUE,14,1,SouthSide,15,House,10,10,10,10,10,93,10,Shared room,0,1100,550,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1
0,2,24,174,54,84,1,0,1,moderate,40,0,1,0,1,2,100,within an hour,TRUE,TRUE,1125,1,SouthSide,100,Apartment,10,10,10,10,10,94,10,Entire home/apt,0,1100,550,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
0,4,30,180,60,90,1,2,3,strict_14_with_grace_period,39,25,4,0,0,2,89,within an hour,FALSE,TRUE,1125,3,SouthSide,99,Apartment,10,10,8,10,9,89,9,Entire home/apt,149,1100,550,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
0,2,0,26,0,26,1,1,1,flexible,55,0,1,0,0,1,100,within a day,FALSE,TRUE,1125,1,WestSide,100,Apartment,10,10,10,10,10,100,10,Private room,100,1100,550,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1
1,2,30,364,60,89,1,1,1,strict_14_with_grace_period,40,50,2,1,1,2,100,within an hour,FALSE,TRUE,1125,2,WestSide,105,Other,10,10,10,10,10,97,10,Private room,100,1100,800,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
1,4,16,299,37,67,1,2,2,moderate,60,10,2,1,1,2,100,within an hour,TRUE,TRUE,1125,1,FarNorthSide,189,Apartment,10,10,10,10,10,100,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
0,10,24,256,50,80,1,4,5,moderate,109,25,8,1,0,2,100,within an hour,FALSE,TRUE,1125,2,WestSide,135,House,9,10,9,10,10,91,9,Entire home/apt,1000,1100,550,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
0,2,11,141,39,69,1,0,1,moderate,60,0,2,0,0,65,100,within an hour,FALSE,TRUE,1125,1,WestSide,23,Apartment,9,10,9,10,10,90,9,Entire home/apt,200,1100,550,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,2,11,71,41,71,1,1,2,strict_14_with_grace_period,49,39,2,0,1,1,100,within an hour,FALSE,TRUE,1125,4,Central,99,Other,10,10,10,10,10,97,9,Entire home/apt,149,1100,550,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
